round,action_index,region,old_color,new_color,center_dist,step_delta_center_dist,solved,final_conflicts
3,38,13,0,2,9.213851622877105,0.0,False,1
3,39,13,2,0,9.213851622877105,0.0,False,1
3,40,13,0,2,9.213851622877105,0.0,False,1
3,41,13,2,0,9.213851622877105,0.0,False,1
3,42,13,0,2,9.213851622877105,0.0,False,1
3,43,13,2,0,9.213851622877105,0.0,False,1
3,44,13,0,2,9.213851622877105,0.0,False,1
3,45,13,2,0,9.213851622877105,0.0,False,1
3,46,13,0,2,9.213851622877105,0.0,False,1
3,47,13,2,0,9.213851622877105,0.0,False,1
3,48,13,0,2,9.213851622877105,0.0,False,1
3,49,13,2,0,9.213851622877105,0.0,False,1
3,50,13,0,2,9.213851622877105,0.0,False,1
3,51,13,2,0,9.213851622877105,0.0,False,1
3,52,13,0,2,9.213851622877105,0.0,False,1
3,53,13,2,0,9.213851622877105,0.0,False,1
3,54,13,0,2,9.213851622877105,0.0,False,1
3,55,13,2,0,9.213851622877105,0.0,False,1
3,56,13,0,2,9.213851622877105,0.0,False,1
3,57,13,2,0,9.213851622877105,0.0,False,1
3,58,13,0,2,9.213851622877105,0.0,False,1
3,59,13,2,0,9.213851622877105,0.0,False,1
3,60,13,0,2,9.213851622877105,0.0,False,1
3,61,13,2,0,9.213851622877105,0.0,False,1
3,62,13,0,2,9.213851622877105,0.0,False,1
3,63,13,2,0,9.213851622877105,0.0,False,1
3,64,13,0,2,9.213851622877105,0.0,False,1
3,65,13,2,0,9.213851622877105,0.0,False,1
3,66,13,0,2,9.213851622877105,0.0,False,1
3,67,13,2,0,9.213851622877105,0.0,False,1
3,68,13,0,2,9.213851622877105,0.0,False,1
3,69,13,2,0,9.213851622877105,0.0,False,1
3,70,13,0,2,9.213851622877105,0.0,False,1
3,71,13,2,0,9.213851622877105,0.0,False,1
3,72,13,0,2,9.213851622877105,0.0,False,1
3,73,13,2,0,9.213851622877105,0.0,False,1
3,74,13,0,2,9.213851622877105,0.0,False,1
3,75,13,2,0,9.213851622877105,0.0,False,1
3,76,13,0,2,9.213851622877105,0.0,False,1
3,77,13,2,0,9.213851622877105,0.0,False,1
3,78,13,0,2,9.213851622877105,0.0,False,1
3,79,13,2,0,9.213851622877105,0.0,False,1
3,80,13,0,2,9.213851622877105,0.0,False,1
3,81,13,2,0,9.213851622877105,0.0,False,1
3,82,13,0,2,9.213851622877105,0.0,False,1
3,83,13,2,0,9.213851622877105,0.0,False,1
3,84,13,0,2,9.213851622877105,0.0,False,1
3,85,13,2,0,9.213851622877105,0.0,False,1
3,86,13,0,2,9.213851622877105,0.0,False,1
3,87,13,2,0,9.213851622877105,0.0,False,1
3,88,13,0,2,9.213851622877105,0.0,False,1
3,89,13,2,0,9.213851622877105,0.0,False,1
3,90,13,0,2,9.213851622877105,0.0,False,1
3,91,13,2,0,9.213851622877105,0.0,False,1
3,92,13,0,2,9.213851622877105,0.0,False,1
3,93,13,2,0,9.213851622877105,0.0,False,1
3,94,13,0,2,9.213851622877105,0.0,False,1
3,95,13,2,0,9.213851622877105,0.0,False,1
3,96,13,0,2,9.213851622877105,0.0,False,1
3,97,13,2,0,9.213851622877105,0.0,False,1
3,98,13,0,2,9.213851622877105,0.0,False,1
3,99,13,2,0,9.213851622877105,0.0,False,1
4,0,9,0,1,10.124228365658293,,False,1
4,1,22,0,2,9.192388155425117,-0.931840210233176,False,1
4,2,36,0,2,5.565968020030299,-3.6264201353948184,False,1
4,3,39,2,0,3.2466623363895746,-2.3193056836407244,False,1
4,4,42,0,3,7.074995092263708,3.8283327558741336,False,1
4,5,9,1,2,10.124228365658293,3.0492332733945853,False,1
4,6,9,2,1,10.124228365658293,0.0,False,1
4,7,9,1,2,10.124228365658293,0.0,False,1
4,8,9,2,1,10.124228365658293,0.0,False,1
4,9,9,1,2,10.124228365658293,0.0,False,1
4,10,9,2,1,10.124228365658293,0.0,False,1
4,11,9,1,2,10.124228365658293,0.0,False,1
4,12,9,2,1,10.124228365658293,0.0,False,1
4,13,9,1,2,10.124228365658293,0.0,False,1
4,14,9,2,1,10.124228365658293,0.0,False,1
4,15,9,1,2,10.124228365658293,0.0,False,1
4,16,9,2,1,10.124228365658293,0.0,False,1
4,17,9,1,2,10.124228365658293,0.0,False,1
4,18,9,2,1,10.124228365658293,0.0,False,1
4,19,9,1,2,10.124228365658293,0.0,False,1
4,20,9,2,1,10.124228365658293,0.0,False,1
4,21,9,1,2,10.124228365658293,0.0,False,1
4,22,9,2,1,10.124228365658293,0.0,False,1
4,23,9,1,2,10.124228365658293,0.0,False,1
4,24,9,2,1,10.124228365658293,0.0,False,1
4,25,9,1,2,10.124228365658293,0.0,False,1
4,26,9,2,1,10.124228365658293,0.0,False,1
4,27,9,1,2,10.124228365658293,0.0,False,1
4,28,9,2,1,10.124228365658293,0.0,False,1
4,29,9,1,2,10.124228365658293,0.0,False,1
4,30,9,2,1,10.124228365658293,0.0,False,1
4,31,9,1,2,10.124228365658293,0.0,False,1
4,32,9,2,1,10.124228365658293,0.0,False,1
4,33,9,1,2,10.124228365658293,0.0,False,1
4,34,9,2,1,10.124228365658293,0.0,False,1
4,35,9,1,2,10.124228365658293,0.0,False,1
4,36,9,2,1,10.124228365658293,0.0,False,1
4,37,9,1,2,10.124228365658293,0.0,False,1
4,38,9,2,1,10.124228365658293,0.0,False,1
4,39,9,1,2,10.124228365658293,0.0,False,1
4,40,9,2,1,10.124228365658293,0.0,False,1
4,41,9,1,2,10.124228365658293,0.0,False,1
4,42,9,2,1,10.124228365658293,0.0,False,1
4,43,9,1,2,10.124228365658293,0.0,False,1
4,44,9,2,1,10.124228365658293,0.0,False,1
4,45,9,1,2,10.124228365658293,0.0,False,1
4,46,9,2,1,10.124228365658293,0.0,False,1
4,47,9,1,2,10.124228365658293,0.0,False,1
4,48,9,2,1,10.124228365658293,0.0,False,1
4,49,9,1,2,10.124228365658293,0.0,False,1
4,50,9,2,1,10.124228365658293,0.0,False,1
4,51,9,1,2,10.124228365658293,0.0,False,1
4,52,9,2,1,10.124228365658293,0.0,False,1
4,53,9,1,2,10.124228365658293,0.0,False,1
4,54,9,2,1,10.124228365658293,0.0,False,1
4,55,9,1,2,10.124228365658293,0.0,False,1
4,56,9,2,1,10.124228365658293,0.0,False,1
4,57,9,1,2,10.124228365658293,0.0,False,1
4,58,9,2,1,10.124228365658293,0.0,False,1
4,59,9,1,2,10.124228365658293,0.0,False,1
4,60,9,2,1,10.124228365658293,0.0,False,1
4,61,9,1,2,10.124228365658293,0.0,False,1
4,62,9,2,1,10.124228365658293,0.0,False,1
4,63,9,1,2,10.124228365658293,0.0,False,1
4,64,9,2,1,10.124228365658293,0.0,False,1
4,65,9,1,2,10.124228365658293,0.0,False,1
4,66,9,2,1,10.124228365658293,0.0,False,1
4,67,9,1,2,10.124228365658293,0.0,False,1
4,68,9,2,1,10.124228365658293,0.0,False,1
4,69,9,1,2,10.124228365658293,0.0,False,1
4,70,9,2,1,10.124228365658293,0.0,False,1
4,71,9,1,2,10.124228365658293,0.0,False,1
4,72,9,2,1,10.124228365658293,0.0,False,1
4,73,9,1,2,10.124228365658293,0.0,False,1
4,74,9,2,1,10.124228365658293,0.0,False,1
