SessionID,Experiment,Round,Step,Action,ConflictRegions,TimeTaken(s),action_type,region_ui,color_ui,region_zero_based,color_zero_based,started_regions,started_conflicts,attempt_id,attempt_total_step,attempt_recolor_step,conflict_region_count,max_attempt_id,is_final_attempt,participant,round_int,region_zero_based_int,center_dist_norm,prev_center_dist_norm,center_dist_delta_from_prev,moved_outward_from_prev
Rex,experiment2,8,76,Recolored Region 33 to Color 2,33 36,14.8,recolor,33.0,2.0,32.0,1.0,,,1,8,7,2,1,True,Rex,8,32,0.3189713758148396,0.13175599019329787,0.18721538562154172,1
Rex,experiment2,8,77,Recolored Region 36 to Color 1,34 36,4.9,recolor,36.0,1.0,35.0,0.0,,,1,9,8,2,1,True,Rex,8,35,0.27298868397199816,0.3189713758148396,-0.04598269184284143,0
Rex,experiment2,8,78,Recolored Region 36 to Color 4,6 36,12.2,recolor,36.0,4.0,35.0,3.0,,,1,10,9,2,1,True,Rex,8,35,0.27298868397199816,0.27298868397199816,0.0,0
Rex,experiment2,8,79,Recolored Region 6 to Color 3,6 12 18,4.3,recolor,6.0,3.0,5.0,2.0,,,1,11,10,3,1,True,Rex,8,5,0.18780231506445405,0.27298868397199816,-0.08518636890754411,0
Rex,experiment2,8,80,Recolored Region 18 to Color 2,6 12 18 27,3.1,recolor,18.0,2.0,17.0,1.0,,,1,12,11,4,1,True,Rex,8,17,0.4297060657060408,0.18780231506445405,0.24190375064158676,1
Rex,experiment2,8,81,Recolored Region 27 to Color 4,6 12 19 27,4.2,recolor,27.0,4.0,26.0,3.0,,,1,13,12,4,1,True,Rex,8,26,0.5193356752317952,0.4297060657060408,0.08962960952575444,1
Rex,experiment2,8,82,Recolored Region 19 to Color 1,6 12 19 42,5.0,recolor,19.0,1.0,18.0,0.0,,,1,14,13,4,1,True,Rex,8,18,0.6725192619370456,0.5193356752317952,0.15318358670525034,1
Rex,experiment2,8,83,Recolored Region 42 to Color 3,6 12 23 42,8.2,recolor,42.0,3.0,41.0,2.0,,,1,15,14,4,1,True,Rex,8,41,0.6473693975849187,0.6725192619370456,-0.02514986435212685,0
Rex,experiment2,8,84,Recolored Region 23 to Color 2,6 10 12 23,3.4,recolor,23.0,2.0,22.0,1.0,,,1,16,15,4,1,True,Rex,8,22,0.583308634134282,0.6473693975849187,-0.06406076345063672,0
Rex,experiment2,8,85,Recolored Region 10 to Color 4,6 12,2.5,recolor,10.0,4.0,9.0,3.0,,,1,17,16,2,1,True,Rex,8,9,0.7414799600261169,0.583308634134282,0.1581713258918349,1
Rex,experiment2,8,86,Recolored Region 6 to Color 4,6 36,3.9,recolor,6.0,4.0,5.0,3.0,,,1,18,17,2,1,True,Rex,8,5,0.18780231506445405,0.7414799600261169,-0.5536776449616629,0
Rex,experiment2,8,87,Recolored Region 36 to Color 1,34 36,3.3,recolor,36.0,1.0,35.0,0.0,,,1,19,18,2,1,True,Rex,8,35,0.27298868397199816,0.18780231506445405,0.08518636890754411,1
Rex,experiment2,8,88,Recolored Region 34 to Color 3,26 34,3.5,recolor,34.0,3.0,33.0,2.0,,,1,20,19,2,1,True,Rex,8,33,0.5257872974480045,0.27298868397199816,0.2527986134760063,1
Rex,experiment2,8,89,Recolored Region 26 to Color 4,25 26,5.0,recolor,26.0,4.0,25.0,3.0,,,1,21,20,2,1,True,Rex,8,25,0.6744446001505232,0.5257872974480045,0.14865730270251876,1
Rex,experiment2,8,90,Recolored Region 15 to Color 3,25 26,3.3,recolor,15.0,3.0,14.0,2.0,,,1,22,21,2,1,True,Rex,8,14,0.8311867234831207,0.6744446001505232,0.15674212333259752,1
Rex,experiment2,8,91,Recolored Region 25 to Color 2,2 25,4.5,recolor,25.0,2.0,24.0,1.0,,,1,23,22,2,1,True,Rex,8,24,0.7406400730735028,0.8311867234831207,-0.09054665040961796,0
Rex,experiment2,8,92,Recolored Region 2 to Color 3,,2.5,recolor,2.0,3.0,1.0,2.0,,,1,24,23,0,1,True,Rex,8,1,0.8647067955808208,0.7406400730735028,0.12406672250731798,1
Rex,experiment2,9,94,Recolored Region 15 to Color 3,9 11 15 24 29 32 42,1.4,recolor,15.0,3.0,14.0,2.0,,,1,2,1,7,1,True,Rex,9,14,0.4677225754238169,,,
Rex,experiment2,9,95,Recolored Region 24 to Color 4,11 15 32 42,9.8,recolor,24.0,4.0,23.0,3.0,,,1,3,2,4,1,True,Rex,9,23,0.478604825914451,0.4677225754238169,0.010882250490634127,1
Rex,experiment2,9,96,Recolored Region 11 to Color 4,15 32,3.7,recolor,11.0,4.0,10.0,3.0,,,1,4,3,2,1,True,Rex,9,10,0.9075524515322283,0.478604825914451,0.4289476256177773,1
Rex,experiment2,9,97,Recolored Region 2 to Color 3,2 15 32 36,11.0,recolor,2.0,3.0,1.0,2.0,,,1,5,4,4,1,True,Rex,9,1,0.26749877231799307,0.9075524515322283,-0.6400536792142353,0
Rex,experiment2,9,98,Recolored Region 2 to Color 1,15 32,2.8,recolor,2.0,1.0,1.0,0.0,,,1,6,5,2,1,True,Rex,9,1,0.26749877231799307,0.26749877231799307,0.0,0
Rex,experiment2,9,99,Recolored Region 2 to Color 4,2 15 18 32,2.6,recolor,2.0,4.0,1.0,3.0,,,1,7,6,4,1,True,Rex,9,1,0.26749877231799307,0.26749877231799307,0.0,0
Rex,experiment2,9,100,Recolored Region 2 to Color 1,15 32,4.5,recolor,2.0,1.0,1.0,0.0,,,1,8,7,2,1,True,Rex,9,1,0.26749877231799307,0.26749877231799307,0.0,0
Rex,experiment2,9,101,Recolored Region 32 to Color 2,7 32,11.4,recolor,32.0,2.0,31.0,1.0,,,1,9,8,2,1,True,Rex,9,31,0.5092505273291941,0.26749877231799307,0.241751755011201,1
