SessionID,Experiment,Round,Step,Action,ConflictRegions,TimeTaken(s),action_type,region_ui,color_ui,region_zero_based,color_zero_based,started_regions,started_conflicts,attempt_id,attempt_total_step,attempt_recolor_step,conflict_region_count,max_attempt_id,is_final_attempt,participant,round_int,region_zero_based_int,center_dist_norm,prev_center_dist_norm,center_dist_delta_from_prev,moved_outward_from_prev
5201314,experiment2,3,41,Recolored Region 7 to Color 1,8 38 44,3.9,recolor,7.0,1.0,6.0,0.0,,,3,13,12,3,3,True,5201314,3,6,0.18445838627061706,0.10062048165160421,0.08383790461901285,1
5201314,experiment2,3,42,Recolored Region 38 to Color 1,8 44,2.3,recolor,38.0,1.0,37.0,0.0,,,3,14,13,2,3,True,5201314,3,37,0.45832547459627465,0.18445838627061706,0.2738670883256576,1
5201314,experiment2,3,43,Recolored Region 8 to Color 4,,3.2,recolor,8.0,4.0,7.0,3.0,,,3,15,14,0,3,True,5201314,3,7,0.4110618888205961,0.45832547459627465,-0.047263585775678574,0
5201314,experiment2,4,45,Recolored Region 10 to Color 4,8 9 10 23 37 39 40 41 42 43,6.3,recolor,10.0,4.0,9.0,3.0,,,1,2,1,10,1,True,5201314,4,9,0.9222919313530853,,,
5201314,experiment2,4,46,Recolored Region 10 to Color 3,8 9 23 37 39 40 42 43,2.0,recolor,10.0,3.0,9.0,2.0,,,1,3,2,8,1,True,5201314,4,9,0.9222919313530853,0.9222919313530853,0.0,0
5201314,experiment2,4,47,Recolored Region 23 to Color 3,8 9 37 39 40 42 43,13.2,recolor,23.0,3.0,22.0,2.0,,,1,4,3,7,1,True,5201314,4,22,0.83740361432108,0.9222919313530853,-0.08488831703200528,0
5201314,experiment2,4,48,Recolored Region 43 to Color 4,8 9 37 39 40 42,4.8,recolor,43.0,4.0,42.0,3.0,,,1,5,4,6,1,True,5201314,4,42,0.6445143918415767,0.83740361432108,-0.19288922247950335,0
5201314,experiment2,4,49,Recolored Region 8 to Color 4,4 8 34 37 39 40 42,14.8,recolor,8.0,4.0,7.0,3.0,,,1,6,5,7,1,True,5201314,4,7,0.36722577766849696,0.6445143918415767,-0.2772886141730797,0
5201314,experiment2,4,50,Recolored Region 4 to Color 1,8 34 37 39 40 42,3.2,recolor,4.0,1.0,3.0,0.0,,,1,7,6,6,1,True,5201314,4,3,0.3879822138295008,0.36722577766849696,0.020756436161003866,1
5201314,experiment2,4,51,Recolored Region 34 to Color 1,37 39 40 42,0.6,recolor,34.0,1.0,33.0,0.0,,,1,8,7,4,1,True,5201314,4,33,0.12153922919109351,0.3879822138295008,-0.2664429846384073,0
5201314,experiment2,4,52,Recolored Region 37 to Color 3,39 40,3.6,recolor,37.0,3.0,36.0,2.0,,,1,9,8,2,1,True,5201314,4,36,0.5070457924927958,0.12153922919109351,0.3855065633017023,1
5201314,experiment2,4,53,Recolored Region 39 to Color 2,22 39,12.0,recolor,39.0,2.0,38.0,1.0,,,1,10,9,2,1,True,5201314,4,38,0.3618904948882416,0.5070457924927958,-0.1451552976045542,0
5201314,experiment2,4,54,Recolored Region 22 to Color 3,,6.3,recolor,22.0,3.0,21.0,2.0,,,1,11,10,0,1,True,5201314,4,21,0.6347436030610831,0.3618904948882416,0.27285310817284153,1
5201314,experiment2,5,56,Recolored Region 37 to Color 1,9 17 18 21 22 29 35 37 40 44,23.9,recolor,37.0,1.0,36.0,0.0,,,1,2,1,10,2,False,5201314,5,36,0.6029835915000152,,,
5201314,experiment2,5,57,Recolored Region 35 to Color 4,9 17 18 21 22 24 29 35 37 40 44,7.3,recolor,35.0,4.0,34.0,3.0,,,1,3,2,11,2,False,5201314,5,34,0.8138100319459677,0.6029835915000152,0.21082644044595245,1
5201314,experiment2,5,58,Recolored Region 24 to Color 1,9 17 18 21 22 29 37 40 44,4.4,recolor,24.0,1.0,23.0,0.0,,,1,4,3,9,2,False,5201314,5,23,0.7561641570222337,0.8138100319459677,-0.057645874923733964,0
5201314,experiment2,5,59,Recolored Region 7 to Color 3,7 9 12 17 18 21 22 29 37 40 44,4.3,recolor,7.0,3.0,6.0,2.0,,,1,5,4,11,2,False,5201314,5,6,0.38528703641814105,0.7561641570222337,-0.37087712060409267,0
5201314,experiment2,5,60,Recolored Region 9 to Color 3,7 9 12 17 18 21 22 29 37 38 40 44,0.3,recolor,9.0,3.0,8.0,2.0,,,1,6,5,12,2,False,5201314,5,8,0.5768709413617156,0.38528703641814105,0.19158390494357452,1
5201314,experiment2,5,61,Recolored Region 7 to Color 4,9 17 18 21 22 29 37 38 40 44,3.6,recolor,7.0,4.0,6.0,3.0,,,1,7,6,10,2,False,5201314,5,6,0.38528703641814105,0.5768709413617156,-0.19158390494357452,0
5201314,experiment2,5,63,Recolored Region 40 to Color 4,14 17 18 22 29 37 44,4.0,recolor,40.0,4.0,39.0,3.0,,,2,2,1,7,2,True,5201314,5,39,0.6049587620114613,,,
5201314,experiment2,5,64,Recolored Region 17 to Color 3,14 22 29 37,1.9,recolor,17.0,3.0,16.0,2.0,,,2,3,2,4,2,True,5201314,5,16,0.7895176577716747,0.6049587620114613,0.18455889576021345,1
5201314,experiment2,5,65,Recolored Region 29 to Color 4,14 37,6.4,recolor,29.0,4.0,28.0,3.0,,,2,4,3,2,2,True,5201314,5,28,0.4074004218633553,0.7895176577716747,-0.3821172359083194,0
5201314,experiment2,5,66,Recolored Region 14 to Color 1,9 14 35,9.5,recolor,14.0,1.0,13.0,0.0,,,2,5,4,3,2,True,5201314,5,13,0.7767067644093278,0.4074004218633553,0.36930634254597255,1
5201314,experiment2,5,67,Recolored Region 35 to Color 4,9 14 24 35,2.0,recolor,35.0,4.0,34.0,3.0,,,2,6,5,4,2,True,5201314,5,34,0.8138100319459677,0.7767067644093278,0.03710326753663984,1
5201314,experiment2,5,68,Recolored Region 9 to Color 4,1 7 9 24 35,3.3,recolor,9.0,4.0,8.0,3.0,,,2,7,6,5,2,True,5201314,5,8,0.5768709413617156,0.8138100319459677,-0.2369390905842521,0
5201314,experiment2,5,69,Recolored Region 1 to Color 2,7 9 24 35,5.6,recolor,1.0,2.0,0.0,1.0,,,2,8,7,4,2,True,5201314,5,0,0.7201890023945967,0.5768709413617156,0.14331806103288114,1
5201314,experiment2,5,70,Recolored Region 9 to Color 1,9 14 24 35,5.7,recolor,9.0,1.0,8.0,0.0,,,2,9,8,4,2,True,5201314,5,8,0.5768709413617156,0.7201890023945967,-0.14331806103288114,0
5201314,experiment2,5,71,Recolored Region 14 to Color 3,14 24 25 35,5.3,recolor,14.0,3.0,13.0,2.0,,,2,10,9,4,2,True,5201314,5,13,0.7767067644093278,0.5768709413617156,0.19983582304761227,1
5201314,experiment2,5,72,Recolored Region 25 to Color 4,24 35,2.1,recolor,25.0,4.0,24.0,3.0,,,2,11,10,2,2,True,5201314,5,24,0.8450763208213261,0.7767067644093278,0.06836955641199827,1
5201314,experiment2,5,73,Recolored Region 35 to Color 1,,4.0,recolor,35.0,1.0,34.0,0.0,,,2,12,11,0,2,True,5201314,5,34,0.8138100319459677,0.8450763208213261,-0.03126628887535843,0
5201314,experiment2,6,75,Recolored Region 20 to Color 4,6 15 27 30 32 34 36 37 43,7.0,recolor,20.0,4.0,19.0,3.0,,,1,2,1,9,1,True,5201314,6,19,0.5503676628539804,,,
5201314,experiment2,6,76,Recolored Region 37 to Color 4,6 15 27 30 32 34 36 43,3.0,recolor,37.0,4.0,36.0,3.0,,,1,3,2,8,1,True,5201314,6,36,0.17289434608243873,0.5503676628539804,-0.3774733167715417,0
5201314,experiment2,6,77,Recolored Region 30 to Color 3,11 15 26 27 30 32 34 36 43,9.7,recolor,30.0,3.0,29.0,2.0,,,1,4,3,9,1,True,5201314,6,29,0.33436906861032756,0.17289434608243873,0.16147472252788883,1
5201314,experiment2,6,78,Recolored Region 26 to Color 4,11 15 19 26 27 30 32 34 36 43,2.2,recolor,26.0,4.0,25.0,3.0,,,1,5,4,10,1,True,5201314,6,25,0.27176997840421174,0.33436906861032756,-0.06259909020611581,0
5201314,experiment2,6,79,Recolored Region 11 to Color 4,8 11 15 19 26 27 32 34 36 43,2.1,recolor,11.0,4.0,10.0,3.0,,,1,6,5,10,1,True,5201314,6,10,0.5465850224091323,0.27176997840421174,0.2748150440049206,1
5201314,experiment2,6,80,Recolored Region 11 to Color 1,3 11 15 19 26 27 32 34 36 43,8.3,recolor,11.0,1.0,10.0,0.0,,,1,7,6,10,1,True,5201314,6,10,0.5465850224091323,0.5465850224091323,0.0,0
5201314,experiment2,6,81,Recolored Region 27 to Color 4,3 11 19 26 27 32 34 36,2.7,recolor,27.0,4.0,26.0,3.0,,,1,8,7,8,1,True,5201314,6,26,0.5193356752317952,0.5465850224091323,-0.02724934717733707,0
5201314,experiment2,6,82,Recolored Region 3 to Color 4,19 26 27 32 34 36,1.4,recolor,3.0,4.0,2.0,3.0,,,1,9,8,6,1,True,5201314,6,2,0.775667294036138,0.5193356752317952,0.25633161880434274,1
5201314,experiment2,6,83,Recolored Region 26 to Color 2,17 26 32 34 36,5.7,recolor,26.0,2.0,25.0,1.0,,,1,10,9,5,1,True,5201314,6,25,0.27176997840421174,0.775667294036138,-0.5038973156319262,0
5201314,experiment2,6,84,Recolored Region 17 to Color 3,12 17 32 34 36,4.0,recolor,17.0,3.0,16.0,2.0,,,1,11,10,5,1,True,5201314,6,16,0.22774375933713847,0.27176997840421174,-0.04402621906707327,0
5201314,experiment2,6,85,Recolored Region 12 to Color 2,12 32 34 36 42,4.3,recolor,12.0,2.0,11.0,1.0,,,1,12,11,5,1,True,5201314,6,11,0.15751693364458078,0.22774375933713847,-0.0702268256925577,0
5201314,experiment2,6,86,Recolored Region 42 to Color 4,32 34 36,1.8,recolor,42.0,4.0,41.0,3.0,,,1,13,12,3,1,True,5201314,6,41,0.42103519048587623,0.15751693364458078,0.2635182568412955,1
5201314,experiment2,6,87,Recolored Region 34 to Color 2,,8.3,recolor,34.0,2.0,33.0,1.0,,,1,14,13,0,1,True,5201314,6,33,0.6512818187635391,0.42103519048587623,0.23024662827766285,1
5201314,experiment2,7,89,Recolored Region 24 to Color 1,3 12 18 22 44,9.3,recolor,24.0,1.0,23.0,0.0,,,1,2,1,5,1,True,5201314,7,23,0.2791345381070267,,,
5201314,experiment2,7,90,Recolored Region 44 to Color 3,3 12 18 31 44,9.6,recolor,44.0,3.0,43.0,2.0,,,1,3,2,5,1,True,5201314,7,43,0.3891687065498411,0.2791345381070267,0.11003416844281438,1
5201314,experiment2,7,91,Recolored Region 31 to Color 4,3 12 15 18 31,2.0,recolor,31.0,4.0,30.0,3.0,,,1,4,3,5,1,True,5201314,7,30,0.6298623676016792,0.3891687065498411,0.24069366105183815,1
5201314,experiment2,7,92,Recolored Region 3 to Color 2,12 15 18 31,3.3,recolor,3.0,2.0,2.0,1.0,,,1,5,4,4,1,True,5201314,7,2,0.6862006771306816,0.6298623676016792,0.05633830952900232,1
5201314,experiment2,7,93,Recolored Region 15 to Color 3,12 18,6.1,recolor,15.0,3.0,14.0,2.0,,,1,6,5,2,1,True,5201314,7,14,0.8294376438161298,0.6862006771306816,0.14323696668544827,1
5201314,experiment2,7,94,Recolored Region 12 to Color 3,12 20,8.6,recolor,12.0,3.0,11.0,2.0,,,1,7,6,2,1,True,5201314,7,11,0.5707242250674472,0.8294376438161298,-0.2587134187486826,0
5201314,experiment2,7,95,Recolored Region 20 to Color 1,,2.5,recolor,20.0,1.0,19.0,0.0,,,1,8,7,0,1,True,5201314,7,19,0.828060775126382,0.5707242250674472,0.25733655005893474,1
5201314,experiment2,8,97,Recolored Region 34 to Color 3,10 18 19 20 26 32 33 34,6.7,recolor,34.0,3.0,33.0,2.0,,,1,2,1,8,3,False,5201314,8,33,0.5257872974480045,,,
5201314,experiment2,8,99,Recolored Region 33 to Color 3,10 12 18 19 32 33 34,1.8,recolor,33.0,3.0,32.0,2.0,,,2,2,1,7,3,False,5201314,8,32,0.3189713758148396,,,
