pruning_thresh,gamma,lapse_rate,region_preserve,color_preserve,ll,nll,n_actions,task_id
0.5,0.1,0.3,0.0,0.0,-2292.2292422149844,2292.2292422149844,1043,12
1.0,0.1,0.1,0.0,0.0,-2295.4206003839317,2295.4206003839317,1043,12
1.0,0.2,0.1,0.0,0.0,-2302.4997579712635,2302.4997579712635,1043,12
0.0,0.2,0.1,0.0,0.0,-2308.7270444436654,2308.7270444436654,1043,12
0.0,0.1,0.1,0.0,0.0,-2313.5772508953355,2313.5772508953355,1043,12
1.0,0.1,0.3,0.0,0.0,-2316.096656168267,2316.096656168267,1043,12
0.0,0.2,0.0,0.0,0.0,-2316.313748794403,2316.313748794403,1043,12
1.0,0.1,0.0,0.0,0.0,-2316.424995313506,2316.424995313506,1043,12
1.0,0.2,0.3,0.0,0.0,-2318.742453211224,2318.742453211224,1043,12
0.0,0.1,0.0,0.0,0.0,-2322.422996377167,2322.422996377167,1043,12
0.0,0.2,0.3,0.0,0.0,-2325.223584092224,2325.223584092224,1043,12
0.0,0.1,0.3,0.0,0.0,-2329.4987688952956,2329.4987688952956,1043,12
1.0,0.2,0.0,0.0,0.0,-2387.416773556116,2387.416773556116,1043,12
0.5,0.05,0.3,0.0,0.0,-2606.556192799511,2606.556192799511,1043,12
1.0,0.05,0.3,0.0,0.0,-2631.5754216182995,2631.5754216182995,1043,12
0.0,0.05,0.3,0.0,0.0,-2640.1993929992273,2640.1993929992273,1043,12
0.5,0.05,0.1,0.0,0.0,-2861.740016374611,2861.740016374611,1043,12
1.0,0.05,0.1,0.0,0.0,-2884.7373794501545,2884.7373794501545,1043,12
0.0,0.05,0.1,0.0,0.0,-2898.182315176023,2898.182315176023,1043,12
0.5,0.05,0.0,0.0,0.0,-6954.461703185778,6954.461703185778,1043,12
1.0,0.05,0.0,0.0,0.0,-6991.6050009992505,6991.6050009992505,1043,12
0.0,0.05,0.0,0.0,0.0,-6993.036800302795,6993.036800302795,1043,12
0.5,0.2,0.1,0.0,0.0,-1476.7657089399156,1476.7657089399156,665,13
0.5,0.1,0.1,0.0,0.0,-1477.4318424711482,1477.4318424711482,665,13
0.5,0.1,0.0,0.0,0.0,-1487.1464205761135,1487.1464205761135,665,13
0.5,0.2,0.3,0.0,0.0,-1488.6983079621339,1488.6983079621339,665,13
0.5,0.1,0.3,0.0,0.0,-1490.1060677081355,1490.1060677081355,665,13
0.5,0.2,0.0,0.0,0.0,-1502.3482254951975,1502.3482254951975,665,13
1.0,0.1,0.1,0.0,0.0,-1503.1252282405874,1503.1252282405874,665,13
1.0,0.2,0.1,0.0,0.0,-1510.2053645675976,1510.2053645675976,665,13
0.0,0.2,0.1,0.0,0.0,-1513.9867803635927,1513.9867803635927,665,13
1.0,0.1,0.3,0.0,0.0,-1516.752304123603,1516.752304123603,665,13
0.0,0.1,0.1,0.0,0.0,-1518.8369868152624,1518.8369868152624,665,13
1.0,0.2,0.3,0.0,0.0,-1519.401561092575,1519.401561092575,665,13
0.0,0.2,0.3,0.0,0.0,-1523.1115932993325,1523.1115932993325,665,13
0.0,0.1,0.3,0.0,0.0,-1527.3867781024044,1527.3867781024044,665,13
0.0,0.2,0.0,0.0,0.0,-1540.7866023755366,1540.7866023755366,665,13
1.0,0.1,0.0,0.0,0.0,-1543.2004339876332,1543.2004339876332,665,13
0.0,0.1,0.0,0.0,0.0,-1546.895849958301,1546.895849958301,665,13
0.5,0.05,0.3,0.0,0.0,-1555.5106261823978,1555.5106261823978,665,13
1.0,0.05,0.3,0.0,0.0,-1582.3960502922373,1582.3960502922373,665,13
0.0,0.05,0.3,0.0,0.0,-1588.4176571996761,1588.4176571996761,665,13
0.5,0.05,0.1,0.0,0.0,-1592.5260394905422,1592.5260394905422,665,13
1.0,0.2,0.0,0.0,0.0,-1614.192212230244,1614.192212230244,665,13
1.0,0.05,0.1,0.0,0.0,-1616.9343507847739,1616.9343507847739,665,13
0.0,0.05,0.1,0.0,0.0,-1628.1765707663676,1628.1765707663676,665,13
0.5,0.05,0.0,0.0,0.0,-2317.6175148615807,2317.6175148615807,665,13
0.0,0.05,0.0,0.0,0.0,-2355.3816817623824,2355.3816817623824,665,13
1.0,0.05,0.0,0.0,0.0,-2356.0701459950365,2356.0701459950365,665,13
0.5,0.2,0.3,0.0,0.0,-1328.63820661029,1328.63820661029,622,14
0.5,0.1,0.3,0.0,0.0,-1331.0015182561694,1331.0015182561694,622,14
0.5,0.2,0.1,0.0,0.0,-1340.8363194385797,1340.8363194385797,622,14
0.5,0.1,0.1,0.0,0.0,-1341.3316607129689,1341.3316607129689,622,14
1.0,0.2,0.3,0.0,0.0,-1354.5911143369008,1354.5911143369008,622,14
1.0,0.1,0.3,0.0,0.0,-1355.849872063964,1355.849872063964,622,14
0.5,0.05,0.3,0.0,0.0,-1361.4496304581664,1361.4496304581664,622,14
1.0,0.1,0.1,0.0,0.0,-1363.6605486245046,1363.6605486245046,622,14
1.0,0.2,0.1,0.0,0.0,-1365.6301456970093,1365.6301456970093,622,14
0.5,0.05,0.1,0.0,0.0,-1391.5785919995626,1391.5785919995626,622,14
1.0,0.05,0.3,0.0,0.0,-1394.1100027552914,1394.1100027552914,622,14
1.0,0.05,0.1,0.0,0.0,-1425.1165026378787,1425.1165026378787,622,14
0.0,0.2,0.3,0.0,0.0,-1488.1811840130983,1488.1811840130983,622,14
0.0,0.1,0.3,0.0,0.0,-1491.068984842908,1491.068984842908,622,14
0.0,0.2,0.1,0.0,0.0,-1496.4336797489123,1496.4336797489123,622,14
0.0,0.1,0.1,0.0,0.0,-1497.7638345204045,1497.7638345204045,622,14
0.0,0.05,0.3,0.0,0.0,-1517.3484891629,1517.3484891629,622,14
0.0,0.05,0.1,0.0,0.0,-1543.404257499755,1543.404257499755,622,14
0.5,0.1,0.0,0.0,0.0,-1686.865820058485,1686.865820058485,622,14
0.5,0.2,0.0,0.0,0.0,-1719.499508298862,1719.499508298862,622,14
1.0,0.1,0.0,0.0,0.0,-1721.733871423147,1721.733871423147,622,14
0.0,0.1,0.0,0.0,0.0,-1749.323299641779,1749.323299641779,622,14
1.0,0.2,0.0,0.0,0.0,-1772.5132094525788,1772.5132094525788,622,14
0.0,0.2,0.0,0.0,0.0,-1780.9761586291434,1780.9761586291434,622,14
0.5,0.05,0.0,0.0,0.0,-2013.8712003712524,2013.8712003712524,622,14
0.0,0.05,0.0,0.0,0.0,-2071.5411882117633,2071.5411882117633,622,14
1.0,0.05,0.0,0.0,0.0,-2107.509705433742,2107.509705433742,622,14
0.5,0.2,0.0,0.0,0.0,-2665.231836708395,2665.231836708395,1043,15
0.5,0.1,0.0,0.0,0.0,-2670.060150445697,2670.060150445697,1043,15
0.5,0.2,0.1,0.0,0.0,-2674.767640490861,2674.767640490861,1043,15
0.5,0.1,0.1,0.0,0.0,-2679.3557473583755,2679.3557473583755,1043,15
0.5,0.2,0.3,0.0,0.0,-2694.894654547796,2694.894654547796,1043,15
0.5,0.1,0.3,0.0,0.0,-2698.929495432366,2698.929495432366,1043,15
0.5,0.05,0.1,0.0,0.0,-2702.4846731968023,2702.4846731968023,1043,15
1.0,0.1,0.1,0.0,0.0,-2702.601190082698,2702.601190082698,1043,15
1.0,0.2,0.1,0.0,0.0,-2709.68034767003,2709.68034767003,1043,15
0.0,0.2,0.1,0.0,0.0,-2715.907634142432,2715.907634142432,1043,15
0.5,0.05,0.3,0.0,0.0,-2717.0791361527063,2717.0791361527063,1043,15
0.0,0.1,0.1,0.0,0.0,-2720.757840594102,2720.757840594102,1043,15
1.0,0.1,0.3,0.0,0.0,-2722.7969093856486,2722.7969093856486,1043,15
0.0,0.2,0.0,0.0,0.0,-2723.700332245122,2723.700332245122,1043,15
1.0,0.1,0.0,0.0,0.0,-2723.8115787642246,2723.8115787642246,1043,15
1.0,0.2,0.3,0.0,0.0,-2725.4427064286056,2725.4427064286056,1043,15
1.0,0.05,0.1,0.0,0.0,-2725.4820362723462,2725.4820362723462,1043,15
0.0,0.1,0.0,0.0,0.0,-2729.809579827886,2729.809579827886,1043,15
0.0,0.2,0.3,0.0,0.0,-2731.923837309606,2731.923837309606,1043,15
0.0,0.1,0.3,0.0,0.0,-2736.1990221126775,2736.1990221126775,1043,15
0.0,0.05,0.1,0.0,0.0,-2738.926971998215,2738.926971998215,1043,15
1.0,0.05,0.3,0.0,0.0,-2742.098364971495,2742.098364971495,1043,15
0.5,0.05,0.0,0.0,0.0,-2742.6187874152647,2742.6187874152647,1043,15
0.0,0.05,0.3,0.0,0.0,-2750.7223363524226,2750.7223363524226,1043,15
1.0,0.05,0.0,0.0,0.0,-2779.762085228737,2779.762085228737,1043,15
0.0,0.05,0.0,0.0,0.0,-2781.193884532281,2781.193884532281,1043,15
1.0,0.2,0.0,0.0,0.0,-2794.803357006834,2794.803357006834,1043,15
0.5,0.2,0.1,0.0,0.0,-1338.1571031265232,1338.1571031265232,600,16
0.5,0.1,0.1,0.0,0.0,-1342.7558220497638,1342.7558220497638,600,16
0.5,0.2,0.3,0.0,0.0,-1347.356809812249,1347.356809812249,600,16
0.5,0.1,0.3,0.0,0.0,-1351.4243180906506,1351.4243180906506,600,16
1.0,0.1,0.1,0.0,0.0,-1369.714234671151,1369.714234671151,600,16
1.0,0.2,0.1,0.0,0.0,-1371.3379955569155,1371.3379955569155,600,16
1.0,0.2,0.3,0.0,0.0,-1377.679243056876,1377.679243056876,600,16
0.5,0.05,0.3,0.0,0.0,-1377.821214136176,1377.821214136176,600,16
1.0,0.1,0.3,0.0,0.0,-1379.135141759355,1379.135141759355,600,16
0.5,0.05,0.1,0.0,0.0,-1381.8690655568953,1381.8690655568953,600,16
1.0,0.05,0.3,0.0,0.0,-1402.4423827667779,1402.4423827667779,600,16
1.0,0.05,0.1,0.0,0.0,-1402.886093637605,1402.886093637605,600,16
0.0,0.2,0.1,0.0,0.0,-1410.6753527367853,1410.6753527367853,600,16
0.5,0.2,0.0,0.0,0.0,-1412.5313264907654,1412.5313264907654,600,16
0.0,0.1,0.1,0.0,0.0,-1415.536171244182,1415.536171244182,600,16
0.5,0.1,0.0,0.0,0.0,-1417.3596402280677,1417.3596402280677,600,16
0.0,0.2,0.3,0.0,0.0,-1418.0070441712721,1418.0070441712721,600,16
0.0,0.1,0.3,0.0,0.0,-1422.3148963681756,1422.3148963681756,600,16
0.0,0.05,0.3,0.0,0.0,-1444.9686580316074,1444.9686580316074,600,16
0.0,0.05,0.1,0.0,0.0,-1449.5467532547746,1449.5467532547746,600,16
0.0,0.2,0.0,0.0,0.0,-1470.9998220274942,1470.9998220274942,600,16
1.0,0.1,0.0,0.0,0.0,-1473.4399709479085,1473.4399709479085,600,16
0.0,0.1,0.0,0.0,0.0,-1477.1090696102588,1477.1090696102588,600,16
1.0,0.2,0.0,0.0,0.0,-1523.0153361730145,1523.0153361730145,600,16
0.5,0.05,0.0,0.0,0.0,-1620.48916920576,1620.48916920576,600,16
1.0,0.05,0.0,0.0,0.0,-1638.4677667643452,1638.4677667643452,600,16
0.0,0.05,0.0,0.0,0.0,-1658.9101156429483,1658.9101156429483,600,16
0.5,0.2,0.3,0.0,0.0,-1454.194972602119,1454.194972602119,639,17
0.5,0.1,0.3,0.0,0.0,-1460.8897304801726,1460.8897304801726,639,17
0.5,0.2,0.1,0.0,0.0,-1469.2397989718686,1469.2397989718686,639,17
0.5,0.1,0.1,0.0,0.0,-1478.6092498374196,1478.6092498374196,639,17
1.0,0.2,0.3,0.0,0.0,-1479.4646589874133,1479.4646589874133,639,17
1.0,0.1,0.3,0.0,0.0,-1492.0297416062099,1492.0297416062099,639,17
1.0,0.2,0.1,0.0,0.0,-1493.5110876596686,1493.5110876596686,639,17
0.5,0.05,0.3,0.0,0.0,-1493.8209770988071,1493.8209770988071,639,17
1.0,0.1,0.1,0.0,0.0,-1510.1954008189698,1510.1954008189698,639,17
1.0,0.05,0.3,0.0,0.0,-1528.5598314351478,1528.5598314351478,639,17
0.5,0.05,0.1,0.0,0.0,-1531.5814154855045,1531.5814154855045,639,17
0.0,0.2,0.3,0.0,0.0,-1560.5420713318092,1560.5420713318092,639,17
1.0,0.05,0.1,0.0,0.0,-1567.720948605866,1567.720948605866,639,17
0.0,0.1,0.3,0.0,0.0,-1568.5305735895893,1568.5305735895893,639,17
0.0,0.2,0.1,0.0,0.0,-1575.03263307937,1575.03263307937,639,17
0.0,0.1,0.1,0.0,0.0,-1585.957781934063,1585.957781934063,639,17
0.0,0.05,0.3,0.0,0.0,-1594.7847579892061,1594.7847579892061,639,17
0.0,0.05,0.1,0.0,0.0,-1629.5337966603543,1629.5337966603543,639,17
0.5,0.2,0.0,0.0,0.0,-1878.4333828338122,1878.4333828338122,639,17
0.5,0.1,0.0,0.0,0.0,-1920.8607437607168,1920.8607437607168,639,17
1.0,0.2,0.0,0.0,0.0,-1931.7835562241482,1931.7835562241482,639,17
0.0,0.2,0.0,0.0,0.0,-1937.830591622411,1937.830591622411,639,17
0.0,0.1,0.0,0.0,0.0,-1981.9319289828873,1981.9319289828873,639,17
1.0,0.1,0.0,0.0,0.0,-1997.7837327513748,1997.7837327513748,639,17
0.5,0.05,0.0,0.0,0.0,-2249.847600916651,2249.847600916651,639,17
0.0,0.05,0.0,0.0,0.0,-2269.2209400366482,2269.2209400366482,639,17
1.0,0.05,0.0,0.0,0.0,-2346.4334646684097,2346.4334646684097,639,17
1.0,0.05,0.0,0.0,0.0,-55.54179006159559,55.54179006159559,64,18
1.0,0.05,0.1,0.0,0.0,-59.88069697446655,59.88069697446655,64,18
1.0,0.05,0.3,0.0,0.0,-69.91123845641934,69.91123845641934,64,18
1.0,0.1,0.1,0.0,0.0,-75.90707997070163,75.90707997070163,64,18
1.0,0.1,0.3,0.0,0.0,-77.72754444930254,77.72754444930254,64,18
1.0,0.2,0.3,0.0,0.0,-80.5210184022246,80.5210184022246,64,18
1.0,0.2,0.1,0.0,0.0,-81.92709748713536,81.92709748713536,64,18
0.5,0.05,0.0,0.0,0.0,-98.54404051122171,98.54404051122171,64,18
0.5,0.1,0.1,0.0,0.0,-98.96090435294822,98.96090435294822,64,18
0.5,0.05,0.1,0.0,0.0,-100.86279551898375,100.86279551898375,64,18
0.5,0.2,0.1,0.0,0.0,-102.44903416890949,102.44903416890949,64,18
0.5,0.1,0.3,0.0,0.0,-102.58077806046424,102.58077806046424,64,18
0.5,0.2,0.3,0.0,0.0,-103.98369437175293,103.98369437175293,64,18
0.5,0.05,0.3,0.0,0.0,-106.11556911996259,106.11556911996259,64,18
0.5,0.1,0.0,0.0,0.0,-129.4431276962092,129.4431276962092,64,18
0.0,0.2,0.1,0.0,0.0,-136.17086620523796,136.17086620523796,64,18
0.0,0.2,0.3,0.0,0.0,-136.9600699102814,136.9600699102814,64,18
0.0,0.05,0.1,0.0,0.0,-144.20681004529422,144.20681004529422,64,18
0.0,0.1,0.3,0.0,0.0,-144.88862747901038,144.88862747901038,64,18
0.0,0.05,0.3,0.0,0.0,-144.95098764821014,144.95098764821014,64,18
0.0,0.1,0.1,0.0,0.0,-146.0218556545614,146.0218556545614,64,18
0.5,0.2,0.0,0.0,0.0,-166.0613456327997,166.0613456327997,64,18
0.0,0.05,0.0,0.0,0.0,-177.25966181911676,177.25966181911676,64,18
1.0,0.1,0.0,0.0,0.0,-183.04040533490905,183.04040533490905,64,18
0.0,0.2,0.0,0.0,0.0,-183.7764566761936,183.7764566761936,64,18
0.0,0.1,0.0,0.0,0.0,-211.01443520401253,211.01443520401253,64,18
1.0,0.2,0.0,0.0,0.0,-236.6876422663829,236.6876422663829,64,18
1.0,0.05,0.1,0.0,0.0,-68.9218119524066,68.9218119524066,65,19
1.0,0.05,0.3,0.0,0.0,-76.6785651579363,76.6785651579363,65,19
1.0,0.1,0.1,0.0,0.0,-80.91127849389025,80.91127849389025,65,19
1.0,0.1,0.3,0.0,0.0,-81.69332960869549,81.69332960869549,65,19
1.0,0.2,0.3,0.0,0.0,-85.29639388472565,85.29639388472565,65,19
1.0,0.2,0.1,0.0,0.0,-87.7160848167954,87.7160848167954,65,19
1.0,0.05,0.0,0.0,0.0,-96.25458927481341,96.25458927481341,65,19
0.5,0.1,0.1,0.0,0.0,-122.7891735829741,122.7891735829741,65,19
0.5,0.1,0.3,0.0,0.0,-125.24269816476426,125.24269816476426,65,19
0.5,0.2,0.1,0.0,0.0,-126.36293138414598,126.36293138414598,65,19
0.5,0.2,0.3,0.0,0.0,-126.68348012040913,126.68348012040913,65,19
0.5,0.05,0.1,0.0,0.0,-129.28557222696827,129.28557222696827,65,19
0.5,0.05,0.3,0.0,0.0,-132.0830418446107,132.0830418446107,65,19
0.5,0.05,0.0,0.0,0.0,-159.97190067733155,159.97190067733155,65,19
0.5,0.1,0.0,0.0,0.0,-169.97336863822787,169.97336863822787,65,19
0.0,0.2,0.1,0.0,0.0,-197.8242333211701,197.8242333211701,65,19
0.0,0.2,0.3,0.0,0.0,-198.4494287928859,198.4494287928859,65,19
1.0,0.1,0.0,0.0,0.0,-203.4354038192886,203.4354038192886,65,19
0.0,0.1,0.3,0.0,0.0,-205.68087508837442,205.68087508837442,65,19
0.5,0.2,0.0,0.0,0.0,-206.69694709047621,206.69694709047621,65,19
0.0,0.1,0.1,0.0,0.0,-206.90558008828629,206.90558008828629,65,19
0.0,0.05,0.3,0.0,0.0,-208.67611259263703,208.67611259263703,65,19
0.0,0.05,0.1,0.0,0.0,-209.28862668438947,209.28862668438947,65,19
0.0,0.2,0.0,0.0,0.0,-245.13532397081653,245.13532397081653,65,19
1.0,0.2,0.0,0.0,0.0,-257.8498959034761,257.8498959034761,65,19
0.0,0.05,0.0,0.0,0.0,-258.3121755335049,258.3121755335049,65,19
0.0,0.1,0.0,0.0,0.0,-271.57479480241767,271.57479480241767,65,19
1.0,0.05,0.3,0.0,0.0,-113.98225738181475,113.98225738181475,78,20
1.0,0.05,0.1,0.0,0.0,-116.59998760761266,116.59998760761266,78,20
1.0,0.2,0.3,0.0,0.0,-121.4536552524214,121.4536552524214,78,20
1.0,0.1,0.3,0.0,0.0,-125.13278201543393,125.13278201543393,78,20
1.0,0.2,0.1,0.0,0.0,-134.25777972269273,134.25777972269273,78,20
1.0,0.1,0.1,0.0,0.0,-137.2458512905537,137.2458512905537,78,20
1.0,0.05,0.0,0.0,0.0,-303.3538101704133,303.3538101704133,78,20
0.5,0.1,0.3,0.0,0.0,-307.1145790244969,307.1145790244969,78,20
0.5,0.2,0.3,0.0,0.0,-307.40452323209405,307.40452323209405,78,20
0.5,0.05,0.3,0.0,0.0,-308.7509617698663,308.7509617698663,78,20
0.5,0.05,0.1,0.0,0.0,-309.6960607911958,309.6960607911958,78,20
0.5,0.1,0.1,0.0,0.0,-309.768084461118,309.768084461118,78,20
0.5,0.2,0.1,0.0,0.0,-312.0891848494082,312.0891848494082,78,20
0.0,0.2,0.3,0.0,0.0,-395.88524519242674,395.88524519242674,78,20
0.0,0.1,0.3,0.0,0.0,-398.26289865038746,398.26289865038746,78,20
0.0,0.05,0.3,0.0,0.0,-398.4974358308849,398.4974358308849,78,20
0.0,0.2,0.1,0.0,0.0,-399.6454971869232,399.6454971869232,78,20
0.0,0.05,0.1,0.0,0.0,-399.6578218908229,399.6578218908229,78,20
0.0,0.1,0.1,0.0,0.0,-401.2395826003473,401.2395826003473,78,20
0.5,0.05,0.0,0.0,0.0,-404.89891641620216,404.89891641620216,78,20
0.5,0.1,0.0,0.0,0.0,-436.2218178479661,436.2218178479661,78,20
1.0,0.1,0.0,0.0,0.0,-452.2463656053812,452.2463656053812,78,20
0.0,0.05,0.0,0.0,0.0,-463.83003547487704,463.83003547487704,78,20
1.0,0.2,0.0,0.0,0.0,-465.3142407975013,465.3142407975013,78,20
0.5,0.2,0.0,0.0,0.0,-471.91577688303346,471.91577688303346,78,20
0.0,0.1,0.0,0.0,0.0,-496.1943907814692,496.1943907814692,78,20
0.0,0.2,0.0,0.0,0.0,-510.58971983468655,510.58971983468655,78,20
1.0,0.1,0.0,0.0,0.0,-996.9057828524385,996.9057828524385,549,21
1.0,0.1,0.1,0.0,0.0,-1004.125850356569,1004.125850356569,549,21
1.0,0.2,0.1,0.0,0.0,-1007.0209931494173,1007.0209931494173,549,21
1.0,0.2,0.3,0.0,0.0,-1019.8303142423598,1019.8303142423598,549,21
1.0,0.1,0.3,0.0,0.0,-1020.0124804275785,1020.0124804275785,549,21
0.5,0.1,0.0,0.0,0.0,-1023.1570461238009,1023.1570461238009,549,21
0.5,0.2,0.1,0.0,0.0,-1028.2058673585584,1028.2058673585584,549,21
0.5,0.1,0.1,0.0,0.0,-1028.6821900295647,1028.6821900295647,549,21
0.0,0.2,0.0,0.0,0.0,-1038.9342151877884,1038.9342151877884,549,21
0.5,0.2,0.3,0.0,0.0,-1039.2845061925752,1039.2845061925752,549,21
0.5,0.2,0.0,0.0,0.0,-1039.8629284396611,1039.8629284396611,549,21
0.5,0.1,0.3,0.0,0.0,-1040.537384617756,1040.537384617756,549,21
0.0,0.2,0.1,0.0,0.0,-1043.7963108331605,1043.7963108331605,549,21
1.0,0.2,0.0,0.0,0.0,-1047.5797603662104,1047.5797603662104,549,21
0.0,0.1,0.1,0.0,0.0,-1053.647300282484,1053.647300282484,549,21
0.0,0.2,0.3,0.0,0.0,-1054.116029488954,1054.116029488954,549,21
0.0,0.1,0.3,0.0,0.0,-1062.0445870576832,1062.0445870576832,549,21
0.0,0.1,0.0,0.0,0.0,-1066.1721937156078,1066.1721937156078,549,21
1.0,0.05,0.3,0.0,0.0,-1335.4732881120142,1335.4732881120142,549,21
0.5,0.05,0.3,0.0,0.0,-1347.2255766950625,1347.2255766950625,549,21
0.0,0.05,0.3,0.0,0.0,-1367.2963359404507,1367.2963359404507,549,21
1.0,0.05,0.1,0.0,0.0,-1593.5248761606179,1593.5248761606179,549,21
0.5,0.05,0.1,0.0,0.0,-1607.720448616953,1607.720448616953,549,21
0.0,0.05,0.1,0.0,0.0,-1631.241758090668,1631.241758090668,549,21
1.0,0.05,0.0,0.0,0.0,-5671.838928460251,5671.838928460251,549,21
0.5,0.05,0.0,0.0,0.0,-5671.881832620977,5671.881832620977,549,21
0.0,0.05,0.0,0.0,0.0,-5713.460042118845,5713.460042118845,549,21
1.0,0.1,0.1,0.0,0.0,-144.23497764013462,144.23497764013462,107,22
1.0,0.2,0.1,0.0,0.0,-145.57201358509147,145.57201358509147,107,22
1.0,0.2,0.3,0.0,0.0,-150.2050825126512,150.2050825126512,107,22
1.0,0.1,0.3,0.0,0.0,-151.7717745697073,151.7717745697073,107,22
1.0,0.1,0.0,0.0,0.0,-188.00440863964434,188.00440863964434,107,22
1.0,0.05,0.3,0.0,0.0,-192.82598222322417,192.82598222322417,107,22
1.0,0.05,0.1,0.0,0.0,-209.71359387197683,209.71359387197683,107,22
1.0,0.2,0.0,0.0,0.0,-237.04077736401553,237.04077736401553,107,22
0.5,0.2,0.1,0.0,0.0,-237.14307622171583,237.14307622171583,107,22
0.5,0.1,0.1,0.0,0.0,-237.34910856298265,237.34910856298265,107,22
0.5,0.2,0.3,0.0,0.0,-240.73027536778517,240.73027536778517,107,22
0.5,0.1,0.3,0.0,0.0,-241.75263013435443,241.75263013435443,107,22
0.0,0.2,0.1,0.0,0.0,-252.73351969631855,252.73351969631855,107,22
0.0,0.2,0.3,0.0,0.0,-255.56179866416446,255.56179866416446,107,22
0.0,0.1,0.1,0.0,0.0,-262.3142188159021,262.3142188159021,107,22
0.0,0.1,0.3,0.0,0.0,-263.25983257428163,263.25983257428163,107,22
0.5,0.1,0.0,0.0,0.0,-267.25210659192476,267.25210659192476,107,22
0.5,0.05,0.3,0.0,0.0,-275.2888436679591,275.2888436679591,107,22
0.0,0.2,0.0,0.0,0.0,-283.3169577283644,283.3169577283644,107,22
0.5,0.2,0.0,0.0,0.0,-284.2456709802369,284.2456709802369,107,22
0.5,0.05,0.1,0.0,0.0,-293.8695427210358,293.8695427210358,107,22
0.0,0.05,0.3,0.0,0.0,-295.3596029133471,295.3596029133471,107,22
0.0,0.1,0.0,0.0,0.0,-310.2672541837318,310.2672541837318,107,22
0.0,0.05,0.1,0.0,0.0,-317.3908521947519,317.3908521947519,107,22
1.0,0.05,0.0,0.0,0.0,-599.1886824834899,599.1886824834899,107,22
0.5,0.05,0.0,0.0,0.0,-653.6915053249438,653.6915053249438,107,22
0.0,0.05,0.0,0.0,0.0,-695.2697148228119,695.2697148228119,107,22
1.0,0.2,0.3,0.0,0.0,-1319.192188004126,1319.192188004126,560,23
1.0,0.1,0.3,0.0,0.0,-1319.3591096281627,1319.3591096281627,560,23
1.0,0.1,0.1,0.0,0.0,-1332.595920140915,1332.595920140915,560,23
1.0,0.2,0.1,0.0,0.0,-1334.3353865527588,1334.3353865527588,560,23
1.0,0.05,0.3,0.0,0.0,-1336.154662310032,1336.154662310032,560,23
1.0,0.05,0.1,0.0,0.0,-1351.8242032813757,1351.8242032813757,560,23
0.5,0.1,0.3,0.0,0.0,-1579.3074800682862,1579.3074800682862,560,23
0.5,0.1,0.1,0.0,0.0,-1583.3061306288791,1583.3061306288791,560,23
0.5,0.2,0.3,0.0,0.0,-1585.9087898350654,1585.9087898350654,560,23
0.5,0.05,0.3,0.0,0.0,-1590.9555588454853,1590.9555588454853,560,23
0.5,0.2,0.1,0.0,0.0,-1594.6372851696683,1594.6372851696683,560,23
0.5,0.05,0.1,0.0,0.0,-1597.2123769907673,1597.2123769907673,560,23
0.0,0.2,0.3,0.0,0.0,-1714.2695312371393,1714.2695312371393,560,23
0.0,0.1,0.3,0.0,0.0,-1714.9406439522472,1714.9406439522472,560,23
0.0,0.1,0.1,0.0,0.0,-1720.1623849451703,1720.1623849451703,560,23
0.0,0.2,0.1,0.0,0.0,-1720.385416769797,1720.385416769797,560,23
0.0,0.05,0.3,0.0,0.0,-1725.4101255000073,1725.4101255000073,560,23
0.0,0.05,0.1,0.0,0.0,-1732.8576714111484,1732.8576714111484,560,23
1.0,0.1,0.0,0.0,0.0,-1738.1416239541793,1738.1416239541793,560,23
1.0,0.2,0.0,0.0,0.0,-1772.2512187143643,1772.2512187143643,560,23
1.0,0.05,0.0,0.0,0.0,-1774.0382952356879,1774.0382952356879,560,23
0.5,0.1,0.0,0.0,0.0,-1801.4731406217286,1801.4731406217286,560,23
0.5,0.05,0.0,0.0,0.0,-1831.8971411495452,1831.8971411495452,560,23
0.5,0.2,0.0,0.0,0.0,-1879.8018557780467,1879.8018557780467,560,23
0.0,0.1,0.0,0.0,0.0,-1923.7332941017276,1923.7332941017276,560,23
0.0,0.2,0.0,0.0,0.0,-1939.8922117472064,1939.8922117472064,560,23
0.0,0.05,0.0,0.0,0.0,-1952.9408993052189,1952.9408993052189,560,23
1.0,0.2,0.0,0.0,0.0,-1228.2057422931578,1228.2057422931578,547,24
1.0,0.2,0.1,0.0,0.0,-1232.5330121353597,1232.5330121353597,547,24
1.0,0.2,0.3,0.0,0.0,-1242.5992388656705,1242.5992388656705,547,24
1.0,0.1,0.1,0.0,0.0,-1246.2577228712569,1246.2577228712569,547,24
1.0,0.1,0.3,0.0,0.0,-1254.3258629397105,1254.3258629397105,547,24
1.0,0.1,0.0,0.0,0.0,-1258.5277081422857,1258.5277081422857,547,24
0.5,0.1,0.1,0.0,0.0,-1268.5280726756134,1268.5280726756134,547,24
0.5,0.2,0.1,0.0,0.0,-1268.6278830642289,1268.6278830642289,547,24
0.5,0.2,0.3,0.0,0.0,-1271.716121135081,1271.716121135081,547,24
0.5,0.1,0.3,0.0,0.0,-1272.4833910861464,1272.4833910861464,547,24
1.0,0.05,0.1,0.0,0.0,-1275.8092341425754,1275.8092341425754,547,24
1.0,0.05,0.3,0.0,0.0,-1277.7272184896387,1277.7272184896387,547,24
