task_id,random_seed,true_pruning_thresh,true_gamma,true_lapse_rate,true_region_preserve,true_color_preserve,hat_pruning_thresh,hat_gamma,hat_lapse_rate,hat_region_preserve,hat_color_preserve,ll,nll,n_actions,n_evaluations,nll_std,final_reevaluations,adaptive_round_repeats,converged,bads_message
0,1,0.5,0.1,0.1,0.0,0.0,0.62314453125,0.14787109375,0.12342285156249999,0.0,0.0,-1510.9935146016794,1510.9935146016794,665,34,2.427754015185329,3,"{1: 2, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1}",True,Optimization terminated: reached maximum number of function evaluations options['max_fun_evals'].
