pruning_thresh,gamma,lapse_rate,ll,nll,n_actions,task_id
0.0,0.05,0.3,-66.69818859123475,66.69818859123475,67,6
0.5,0.05,0.3,-66.69818859123475,66.69818859123475,67,6
0.0,0.2,0.1,-66.71475568961954,66.71475568961954,67,6
0.5,0.2,0.1,-66.71475568961954,66.71475568961954,67,6
0.0,0.1,0.1,-69.16568818402519,69.16568818402519,67,6
0.5,0.1,0.1,-69.16568818402519,69.16568818402519,67,6
1.0,0.2,0.3,-88.03022435725642,88.03022435725642,67,6
1.0,0.1,0.3,-90.23352280031753,90.23352280031753,67,6
1.0,0.2,0.1,-91.41055226622306,91.41055226622306,67,6
1.0,0.1,0.1,-91.7930836822418,91.7930836822418,67,6
1.0,0.05,0.3,-96.6541821966462,96.6541821966462,67,6
1.0,0.05,0.1,-97.90113019488123,97.90113019488123,67,6
0.0,0.05,0.0,-113.4562526741161,113.4562526741161,67,6
0.5,0.05,0.0,-113.4562526741161,113.4562526741161,67,6
0.0,0.1,0.0,-164.8879158895855,164.8879158895855,67,6
0.5,0.1,0.0,-164.8879158895855,164.8879158895855,67,6
0.0,0.2,0.0,-179.21425207131577,179.21425207131577,67,6
0.5,0.2,0.0,-179.21425207131577,179.21425207131577,67,6
1.0,0.05,0.0,-223.64428148109425,223.64428148109425,67,6
1.0,0.1,0.0,-232.46935945227978,232.46935945227978,67,6
1.0,0.2,0.0,-264.9695163000308,264.9695163000308,67,6
0.0,0.2,0.3,-70.01297438203723,70.01297438203723,71,7
0.5,0.2,0.3,-70.01297438203723,70.01297438203723,71,7
0.0,0.2,0.1,-71.92021776554851,71.92021776554851,71,7
0.5,0.2,0.1,-71.92021776554851,71.92021776554851,71,7
0.0,0.1,0.3,-73.72519906687099,73.72519906687099,71,7
0.5,0.1,0.3,-73.72519906687099,73.72519906687099,71,7
0.0,0.1,0.1,-75.39708876627495,75.39708876627495,71,7
0.5,0.1,0.1,-75.39708876627495,75.39708876627495,71,7
0.0,0.05,0.3,-79.52346348888875,79.52346348888875,71,7
0.5,0.05,0.3,-79.52346348888875,79.52346348888875,71,7
0.0,0.05,0.1,-81.76968940156357,81.76968940156357,71,7
0.5,0.05,0.1,-81.76968940156357,81.76968940156357,71,7
1.0,0.2,0.3,-93.36482966594032,93.36482966594032,71,7
1.0,0.05,0.1,-94.23914100230377,94.23914100230377,71,7
1.0,0.1,0.3,-94.70830478264932,94.70830478264932,71,7
1.0,0.1,0.1,-94.74346704786997,94.74346704786997,71,7
1.0,0.2,0.1,-95.12938524123572,95.12938524123572,71,7
1.0,0.05,0.3,-96.17003457044052,96.17003457044052,71,7
0.0,0.1,0.0,-154.1024230831418,154.1024230831418,71,7
0.5,0.1,0.0,-154.1024230831418,154.1024230831418,71,7
0.0,0.05,0.0,-161.33732531816116,161.33732531816116,71,7
0.5,0.05,0.0,-161.33732531816116,161.33732531816116,71,7
0.0,0.2,0.0,-167.55888651302226,167.55888651302226,71,7
0.5,0.2,0.0,-167.55888651302226,167.55888651302226,71,7
1.0,0.05,0.0,-188.3239894176992,188.3239894176992,71,7
1.0,0.1,0.0,-218.9270262805644,218.9270262805644,71,7
1.0,0.2,0.0,-251.11692616440118,251.11692616440118,71,7
0.0,0.2,0.3,-113.18702711862448,113.18702711862448,88,8
0.5,0.2,0.3,-113.18702711862448,113.18702711862448,88,8
0.0,0.2,0.1,-115.0349056988583,115.0349056988583,88,8
0.5,0.2,0.1,-115.0349056988583,115.0349056988583,88,8
0.0,0.1,0.3,-117.49866900765436,117.49866900765436,88,8
0.5,0.1,0.3,-117.49866900765436,117.49866900765436,88,8
0.0,0.1,0.1,-119.1237425066374,119.1237425066374,88,8
0.5,0.1,0.1,-119.1237425066374,119.1237425066374,88,8
0.0,0.05,0.3,-120.81642730361419,120.81642730361419,88,8
0.5,0.05,0.3,-120.81642730361419,120.81642730361419,88,8
0.0,0.05,0.1,-121.76150242962983,121.76150242962983,88,8
0.5,0.05,0.1,-121.76150242962983,121.76150242962983,88,8
1.0,0.1,0.1,-129.2395853793056,129.2395853793056,88,8
1.0,0.2,0.1,-131.18121017331978,131.18121017331978,88,8
1.0,0.1,0.3,-131.7458326989971,131.7458326989971,88,8
1.0,0.2,0.3,-131.84832876682736,131.84832876682736,88,8
1.0,0.05,0.1,-143.09103943671062,143.09103943671062,88,8
1.0,0.05,0.3,-143.66424146551853,143.66424146551853,88,8
0.0,0.05,0.0,-185.46536377645523,185.46536377645523,88,8
0.5,0.05,0.0,-185.46536377645523,185.46536377645523,88,8
0.0,0.1,0.0,-198.50517012721932,198.50517012721932,88,8
0.5,0.1,0.0,-198.50517012721932,198.50517012721932,88,8
0.0,0.2,0.0,-211.34804819937605,211.34804819937605,88,8
0.5,0.2,0.0,-211.34804819937605,211.34804819937605,88,8
1.0,0.1,0.0,-220.90241239773738,220.90241239773738,88,8
1.0,0.05,0.0,-252.38183103555627,252.38183103555627,88,8
1.0,0.2,0.0,-254.69169985815472,254.69169985815472,88,8
0.0,0.1,0.0,-992.2668458039797,992.2668458039797,549,9
0.5,0.1,0.0,-992.2668458039797,992.2668458039797,549,9
0.0,0.2,0.1,-993.6623696232733,993.6623696232733,549,9
0.5,0.2,0.1,-993.6623696232733,993.6623696232733,549,9
0.0,0.1,0.1,-996.9312301450573,996.9312301450573,549,9
0.5,0.1,0.1,-996.9312301450573,996.9312301450573,549,9
0.0,0.2,0.3,-1003.1618423894447,1003.1618423894447,549,9
0.5,0.2,0.3,-1003.1618423894447,1003.1618423894447,549,9
0.0,0.2,0.0,-1006.0053953208077,1006.0053953208077,549,9
0.5,0.2,0.0,-1006.0053953208077,1006.0053953208077,549,9
0.0,0.1,0.3,-1006.8148802503039,1006.8148802503039,549,9
0.5,0.1,0.3,-1006.8148802503039,1006.8148802503039,549,9
1.0,0.2,0.1,-1016.874602487072,1016.874602487072,549,9
1.0,0.1,0.1,-1017.790272684847,1017.790272684847,549,9
1.0,0.2,0.3,-1026.2210367424411,1026.2210367424411,549,9
1.0,0.1,0.3,-1028.9404367133416,1028.9404367133416,549,9
1.0,0.1,0.0,-1058.7654254349738,1058.7654254349738,549,9
1.0,0.2,0.0,-1089.6969663648117,1089.6969663648117,549,9
0.0,0.05,0.3,-1316.5403342316488,1316.5403342316488,549,9
0.5,0.05,0.3,-1316.5403342316488,1316.5403342316488,549,9
1.0,0.05,0.3,-1333.2356779570077,1333.2356779570077,549,9
0.0,0.05,0.1,-1579.2394576697068,1579.2394576697068,549,9
0.5,0.05,0.1,-1579.2394576697068,1579.2394576697068,549,9
1.0,0.05,0.1,-1592.0921099309453,1592.0921099309453,549,9
0.0,0.05,0.0,-5644.359787875616,5644.359787875616,549,9
0.5,0.05,0.0,-5644.359787875616,5644.359787875616,549,9
1.0,0.05,0.0,-5671.880994125538,5671.880994125538,549,9
0.0,0.1,0.0,-992.2668458039797,992.2668458039797,549,10
0.5,0.1,0.0,-992.2668458039797,992.2668458039797,549,10
0.0,0.2,0.1,-993.6623696232733,993.6623696232733,549,10
0.5,0.2,0.1,-993.6623696232733,993.6623696232733,549,10
0.0,0.1,0.1,-996.9312301450573,996.9312301450573,549,10
0.5,0.1,0.1,-996.9312301450573,996.9312301450573,549,10
0.0,0.2,0.3,-1003.1618423894447,1003.1618423894447,549,10
0.5,0.2,0.3,-1003.1618423894447,1003.1618423894447,549,10
0.0,0.2,0.0,-1006.0053953208077,1006.0053953208077,549,10
0.5,0.2,0.0,-1006.0053953208077,1006.0053953208077,549,10
0.0,0.1,0.3,-1006.8148802503039,1006.8148802503039,549,10
0.5,0.1,0.3,-1006.8148802503039,1006.8148802503039,549,10
1.0,0.2,0.1,-1016.874602487072,1016.874602487072,549,10
1.0,0.1,0.1,-1017.790272684847,1017.790272684847,549,10
1.0,0.2,0.3,-1026.2210367424411,1026.2210367424411,549,10
1.0,0.1,0.3,-1028.9404367133416,1028.9404367133416,549,10
1.0,0.1,0.0,-1058.7654254349738,1058.7654254349738,549,10
1.0,0.2,0.0,-1089.6969663648117,1089.6969663648117,549,10
0.0,0.05,0.3,-1316.5403342316488,1316.5403342316488,549,10
0.5,0.05,0.3,-1316.5403342316488,1316.5403342316488,549,10
1.0,0.05,0.3,-1333.2356779570077,1333.2356779570077,549,10
0.0,0.05,0.1,-1579.2394576697068,1579.2394576697068,549,10
0.5,0.05,0.1,-1579.2394576697068,1579.2394576697068,549,10
1.0,0.05,0.1,-1592.0921099309453,1592.0921099309453,549,10
0.0,0.05,0.0,-5644.359787875616,5644.359787875616,549,10
0.5,0.05,0.0,-5644.359787875616,5644.359787875616,549,10
1.0,0.05,0.0,-5671.880994125538,5671.880994125538,549,10
0.0,0.1,0.0,-992.2668458039797,992.2668458039797,549,11
0.5,0.1,0.0,-992.2668458039797,992.2668458039797,549,11
0.0,0.2,0.1,-993.6623696232733,993.6623696232733,549,11
0.5,0.2,0.1,-993.6623696232733,993.6623696232733,549,11
0.0,0.1,0.1,-996.9312301450573,996.9312301450573,549,11
0.5,0.1,0.1,-996.9312301450573,996.9312301450573,549,11
0.0,0.2,0.3,-1003.1618423894447,1003.1618423894447,549,11
0.5,0.2,0.3,-1003.1618423894447,1003.1618423894447,549,11
0.0,0.2,0.0,-1006.0053953208077,1006.0053953208077,549,11
0.5,0.2,0.0,-1006.0053953208077,1006.0053953208077,549,11
0.0,0.1,0.3,-1006.8148802503039,1006.8148802503039,549,11
0.5,0.1,0.3,-1006.8148802503039,1006.8148802503039,549,11
1.0,0.2,0.1,-1016.874602487072,1016.874602487072,549,11
1.0,0.1,0.1,-1017.790272684847,1017.790272684847,549,11
1.0,0.2,0.3,-1026.2210367424411,1026.2210367424411,549,11
1.0,0.1,0.3,-1028.9404367133416,1028.9404367133416,549,11
1.0,0.1,0.0,-1058.7654254349738,1058.7654254349738,549,11
1.0,0.2,0.0,-1089.6969663648117,1089.6969663648117,549,11
0.0,0.05,0.3,-1316.5403342316488,1316.5403342316488,549,11
0.5,0.05,0.3,-1316.5403342316488,1316.5403342316488,549,11
1.0,0.05,0.3,-1333.2356779570077,1333.2356779570077,549,11
0.0,0.05,0.1,-1579.2394576697068,1579.2394576697068,549,11
