pruning_thresh,gamma,lapse_rate,region_preserve,color_preserve,nll,ll,n_actions,eval_index,task_id
0.04886550903320319,0.2828829956054687,0.049748001098632824,0.0,0.0,1319.1711989133119,-1319.1711989133119,599,60,7
0.07891845703125011,0.28988769531249997,0.0441259765625,0.0,0.0,1319.270105220305,-1319.270105220305,599,49,7
0.10194702148437507,0.2773651123046875,0.07633148193359375,0.0,0.0,1319.270365752579,-1319.270365752579,599,34,7
0.05646057128906257,0.2640851020812988,0.07662242889404297,0.0,0.0,1319.2750790551802,-1319.2750790551802,599,53,7
0.07891845703125011,0.28988769531249997,0.0803759765625,0.0,0.0,1319.3411106509707,-1319.3411106509707,599,50,7
0.13635559082031257,0.2963668823242187,0.04135810852050782,0.0,0.0,1319.3420547337678,-1319.3420547337678,599,41,7
0.10026855468750007,0.3161376953125,0.08242919921875,0.0,0.0,1319.3811368266404,-1319.3811368266404,599,26,7
0.07891845703125011,0.23738769531249998,0.062250976562500004,0.0,0.0,1319.5991067444204,-1319.5991067444204,599,30,7
0.07891845703125011,0.28988769531249997,0.09850097656250001,0.0,0.0,1319.7756768714976,-1319.7756768714976,599,36,7
0.14780273437500013,0.2646630859375,0.1021826171875,0.0,0.0,1319.8834907739367,-1319.8834907739367,599,18,7
9.765625000013323e-05,0.22546752929687497,0.084588623046875,0.0,0.0,1319.9026158294128,-1319.9026158294128,599,23,7
0.07891845703125011,0.3423876953125,0.062250976562500004,0.0,0.0,1319.972536635307,-1319.972536635307,599,29,7
0.07891845703125011,0.28988769531249997,0.0260009765625,0.0,0.0,1320.1636192294106,-1320.1636192294106,599,40,7
0.02185058593750011,0.34059326171875,0.10253662109375,0.0,0.0,1320.2326608405485,-1320.2326608405485,599,19,7
0.30732421875000004,0.24692382812499997,0.075986328125,0.0,0.0,1320.2402057572053,-1320.2402057572053,599,7,7
0.12037658691406261,0.3327490234375,0.1158648681640625,0.0,0.0,1320.3303130602364,-1320.3303130602364,599,32,7
0.30732421875000004,0.351923828125,0.075986328125,0.0,0.0,1320.4094365299782,-1320.4094365299782,599,12,7
9.765625000013323e-05,0.33864501953125,0.04175415039062501,0.0,0.0,1320.5843826865582,-1320.5843826865582,599,25,7
0.046826171875000044,0.2884521484375,0.13163574218750002,0.0,0.0,1320.9208576899616,-1320.9208576899616,599,11,7
0.07891845703125011,0.28988769531249997,0.1347509765625,0.0,0.0,1321.045627988018,-1321.045627988018,599,31,7
0.008557128906250044,0.41567749023437495,0.157371826171875,0.0,0.0,1321.91603729105,-1321.91603729105,599,22,7
0.01715087890625011,0.15525390625,0.05379028320312501,0.0,0.0,1323.4036503562563,-1323.4036503562563,599,24,7
9.765625000013323e-05,0.28286376953125,0.1916748046875,0.0,0.0,1323.676889120748,-1323.676889120748,599,20,7
0.3539184570312501,0.28988769531249997,0.062250976562500004,0.0,0.0,1324.6603485416751,-1324.6603485416751,599,28,7
0.30732421875000004,0.14192382812499998,0.075986328125,0.0,0.0,1324.7297005270111,-1324.7297005270111,599,3,7
0.30732421875000004,0.14192382812499998,0.075986328125,0.0,0.0,1324.7297005270111,-1324.7297005270111,599,14,7
0.4390502929687501,0.303858642578125,0.09241210937500001,0.0,0.0,1325.060954608399,-1325.060954608399,599,17,7
0.30732421875000004,0.24692382812499997,0.220986328125,0.0,0.0,1326.4137063718977,-1326.4137063718977,599,13,7
0.43179931640625,0.325699462890625,0.166859130859375,0.0,0.0,1327.7275369022202,-1327.7275369022202,599,16,7
0.39003906250000003,0.19544921875,0.2120654296875,0.0,0.0,1330.2712163296478,-1330.2712163296478,599,4,7
0.85732421875,0.24692382812499997,0.075986328125,0.0,0.0,1336.5270804992022,-1336.5270804992022,599,15,7
0.65,0.145,0.155,0.0,0.0,1338.8568002821648,-1338.8568002821648,599,2,7
0.65,0.145,0.155,0.0,0.0,1338.8568002821648,-1338.8568002821648,599,1,7
0.008691406250000089,0.21759765625,8.789062500000333e-05,0.0,0.0,1341.6596934677848,-1341.6596934677848,599,9,7
9.765625000013323e-05,0.4229833984375,8.789062500000333e-05,0.0,0.0,1348.6195295633606,-1348.6195295633606,599,8,7
0.67578125,0.05702148437499999,0.1299365234375,0.0,0.0,1363.9228085962686,-1363.9228085962686,599,5,7
1.15380859375,0.21513671874999998,0.265732421875,0.0,0.0,1365.5796446329196,-1365.5796446329196,599,6,7
